mlbam_id,Name,Team,GS,IP,ER,R,ERA,ip_f,starter_id,handoffs,bq_runners,actual_bq,exp_re_emp,exp_re_pub,exp_sp_emp,exp_sp_pub,adjERA_re_emp,adjERA_re_pub,adjERA_sp_emp,adjERA_sp_pub,adjRA9_sp_emp,RA9,delta,delta_pct
673540,Kodai Senga,New York Mets,22,113.1,38,44,3.02,113.33333333333331,673540,9,16,3,4.426189505800094,4.501,4.660529073916984,4.72,3.130903284284126,3.136844117647059,3.1495126029287017,3.154235294117648,3.625983191163996,3.494117647058824,0.1295126029287017,0.04288496785718599
668909,Gavin Williams,Cleveland Guardians,31,167.2,57,62,3.06,167.66666666666663,668909,9,16,5,4.99856394610532,4.92,5.211325423409663,5.18,3.059565062713408,3.0553479125248515,3.0709856589106583,3.069304174950299,3.3393753209384918,3.32803180914513,0.01098565891065828,0.003590084611326235
607074,Carlos Rodón,New York Yankees,33,195.1,67,74,3.09,195.33333333333331,607074,9,14,7,4.040635375952207,4.115,4.125757343045067,4.1899999999999995,2.950677739165034,2.95410409556314,2.9545997410618035,2.9575597269624576,3.277125338331428,3.4095563139931744,-0.1354002589381964,-0.04381885402530628
680885,Spencer Schwellenbach,Atlanta Braves,17,110.2,38,44,3.09,110.66666666666667,680885,2,2,1,0.4646589776718324,0.476,0.4698729683152485,0.49,3.046824675894998,3.047746987951807,3.0472487052545536,3.0488855421686747,3.535200512483469,3.578313253012048,-0.042751294745446256,-0.01383537046778196
641778,Eric Lauer,Toronto Blue Jays,15,104.2,37,39,3.18,104.66666666666667,641778,6,10,5,4.16020970402368,4.242,4.379898209434055,4.35,3.109317394931972,3.1163503184713375,3.1282078078175775,3.1256369426751593,3.3001823301105713,3.3535031847133756,-0.0517921921824227,-0.01628685288755431
607192,Tyler Glasnow,Los Angeles Dodgers,18,90.1,32,33,3.19,90.33333333333331,607192,4,9,4,4.338917083526972,4.23,4.450028113973554,4.33,3.221958528617079,3.211107011070112,3.233028631281498,3.2210701107011075,3.3326596275914615,3.287822878228783,0.04302863128149825,0.013488599147805095
624133,Ranger Suarez,Philadelphia Phillies,26,157.1,56,57,3.2,157.33333333333331,624133,10,17,3,4.69938616625753,4.764,4.954456863325937,5.03,3.3006004798494777,3.3042966101694917,3.315191388368221,3.319512711864407,3.37239477819873,3.2605932203389836,0.11519138836822096,0.03599730886506905
571510,Matthew Boyd,Chicago Cubs,31,179.2,64,69,3.21,179.66666666666663,571510,3,5,1,2.2699274868209613,2.2529999999999997,2.283683724018331,2.29,3.269551098597711,3.268703153988869,3.2702401865463737,3.2705565862708728,3.5207040084387673,3.4564007421150285,0.06024018654637375,0.018766413254322042
676282,Joey Cantillo,Cleveland Guardians,13,95.1,34,39,3.21,95.33333333333331,676282,5,9,2,3.4293925858696905,3.377,3.6130796572630692,3.5700000000000003,3.344732866498188,3.3397867132867143,3.3620739536577036,3.3580069930069936,3.8341019256856756,3.6818181818181825,0.1520739536577036,0.047375063444767475
657277,Logan Webb,San Francisco Giants,34,207.0,74,82,3.22,207.0,657277,5,11,3,4.344528093611138,4.28,4.603972898170621,4.449999999999999,3.27584904754831,3.2730434782608695,3.287129256442201,3.280434782608696,3.6349553433987225,3.5652173913043477,0.0671292564422008,0.02084759516838534
605288,Adrian Houser,Tampa Bay Rays,21,125.0,46,49,3.31,125.0,605288,6,7,1,2.3829355706218696,2.378,2.4094367784433373,2.45,3.4115713610847744,3.411216,3.4134794480479203,3.4164,3.6294794480479204,3.528,0.1034794480479202,0.031262673126259875
682990,Quinn Priester,Milwaukee Brewers,24,157.1,58,62,3.32,157.33333333333331,682990,11,19,4,7.499850962633365,7.444,7.611369469963821,7.59,3.517999949133689,3.514805084745763,3.524379185781829,3.5231567796610177,3.7531927451038634,3.546610169491526,0.20437918578182934,0.06155999571741848
666157,Nick Lodolo,Cincinnati Reds,28,156.2,58,60,3.33,156.66666666666663,666157,9,16,1,4.219216341132407,4.437,4.507492381380773,4.42,3.5168485983203737,3.529359574468086,3.533409136802726,3.528382978723405,3.6483027538240025,3.4468085106382986,0.20340913680272577,0.06108382486568341
678394,Brayan Bello,Boston Red Sox,28,166.2,62,71,3.35,166.66666666666663,678394,11,20,6,6.618312372676066,6.661,6.886970927120032,6.8,3.381388868124508,3.383694000000001,3.3958964300644827,3.3912000000000004,3.8818964300644825,3.834000000000001,0.04589643006448263,0.013700426884920187
477132,Clayton Kershaw,Los Angeles Dodgers,22,112.2,42,46,3.36,112.66666666666667,477132,5,8,1,2.074315320628381,2.029,2.1151224908422037,2.1,3.4408476735413203,3.4372278106508873,3.4441074179075133,3.4428994082840236,3.763634045126448,3.6745562130177514,0.08410741790751342,0.025031969615331374
669194,Ryne Nelson,Arizona Diamondbacks,23,154.0,58,62,3.39,154.0,669194,5,7,5,2.3397728971126646,2.364,2.4275552248436885,2.42,3.2341425719091816,3.235558441558441,3.23927270794541,3.238831168831169,3.473038941711644,3.6233766233766236,-0.15072729205459012,-0.0444623280397021
608337,Lucas Giolito,Boston Red Sox,26,145.0,55,62,3.41,145.0,608337,11,19,6,4.881703764126473,4.933,5.236584775071123,5.07,3.344381612945781,3.3475655172413794,3.3664087101768283,3.3560689655172413,3.800891468797518,3.8482758620689657,-0.04359128982317184,-0.01278336944961051
657746,Joe Ryan,Minnesota Twins,30,171.0,65,69,3.42,171.0,657746,2,2,1,0.8692414053472012,0.951,0.8943692514156656,0.93,3.4141706002814316,3.418473684210526,3.4154931184955615,3.417368421052632,3.6260194342850354,3.6315789473684212,-0.004506881504438454,-0.001317801609484928
669302,Logan Gilbert,Seattle Mariners,25,131.0,50,53,3.44,131.0,669302,10,11,3,2.146398265179283,2.265,2.206584843061756,2.39,3.376470109821478,3.384618320610687,3.380605065553861,3.393206106870229,3.5867119357828687,3.6412213740458017,-0.05939493444613886,-0.01726596931573804
663568,Stephen Kolek,Kansas City Royals,19,112.2,44,49,3.51,112.66666666666667,663568,13,20,4,5.136603881813403,5.2459999999999996,5.362226855577619,5.52,3.6055867006182303,3.6143254437869823,3.6236098375757266,3.6362130177514786,4.023018121599395,3.9142011834319526,0.11360983757572685,0.03236747509279967
518876,Merrill Kelly,Texas Rangers,32,184.0,72,79,3.52,184.0,518876,14,22,3,8.422524688005616,8.402000000000001,8.5325816335382,8.49,3.7869713162611442,3.785967391304348,3.7923545364230646,3.790271739130435,4.134745840770891,3.864130434782609,0.2723545364230646,0.07737344784746154
665795,Edward Cabrera,Miami Marlins,26,137.2,54,60,3.53,137.66666666666663,665795,11,20,4,6.157217928698761,6.1819999999999995,6.404859811582987,6.39,3.6712951188253435,3.6729152542372896,3.687484781871044,3.686513317191284,4.0797365978516735,3.9225181598062964,0.1574847818710441,0.044613252654686714
605280,Clay Holmes,New York Mets,31,165.2,65,74,3.53,165.66666666666663,605280,13,24,9,6.564092144800621,6.737,6.864226177677178,6.7,3.398854100421765,3.4082474849094577,3.415159168606206,3.406237424547285,3.904092770215864,4.020120724346078,-0.11484083139379386,-0.03253281342600393
694477,Chad Patrick,Milwaukee Brewers,23,119.2,47,49,3.53,119.66666666666667,694477,8,13,5,4.152258254966418,4.1419999999999995,4.312749656627112,4.21,3.4710612058052734,3.4702896935933145,3.4831315897741835,3.475403899721448,3.6335494170722336,3.6852367688022283,-0.04686841022581634,-0.013277170035642022
622491,Luis Castillo,Seattle Mariners,32,180.2,71,76,3.54,180.66666666666663,622491,5,6,2,2.060722495048186,2.222,2.139628850708015,2.25,3.5399252903437293,3.5479594095940965,3.5438560497585185,3.549354243542436,3.7929335405334266,3.7859778597785985,0.0038560497585184983,0.0010892795928018357
669387,Carmen Mlodzinski,Pittsburgh Pirates,12,99.0,39,42,3.55,99.0,669387,6,10,6,4.136821067121823,4.03,4.181886660415483,4.11,3.3760746424656203,3.3663636363636362,3.380171514583226,3.3736363636363635,3.652898787310499,3.8181818181818183,-0.16982848541677376,-0.04783900997655599
592332,Kevin Gausman,Toronto Blue Jays,32,193.0,77,79,3.59,193.0,592332,9,14,3,3.6659905485106865,3.741,3.9195839132845065,3.82,3.6217301292051616,3.6252279792746114,3.633555726526221,3.628911917098445,3.7268199752308844,3.683937823834197,0.04355572652622097,0.012132514352707792
592662,Robbie Ray,San Francisco Giants,32,182.1,74,81,3.65,182.33333333333331,592662,7,11,4,4.0778312176270735,4.149,4.145194232417672,4.13,3.656492582954171,3.660005484460695,3.659817631216229,3.6590676416819012,4.005338654982225,3.998171846435101,0.009817631216229028,0.002689761977049049
664285,Framber Valdez,Houston Astros,31,192.0,78,82,3.66,192.0,664285,6,10,2,3.739258681727459,3.827,3.938468731021137,3.88,3.737777750705975,3.741890625,3.7471157217666153,3.744375,3.9346157217666153,3.84375,0.0871157217666152,0.023802109772299233
